date_sk	full_date	year_num	quarter_num	month_num	month_name	day_num	day_name	week_num	is_weekend	dwh_create_date
20161101	2016-11-01	2016	4	11	11	1	화요일	45	0	2026-05-13 10:16:29.780
20161102	2016-11-02	2016	4	11	11	2	수요일	45	0	2026-05-13 10:16:29.780
20161103	2016-11-03	2016	4	11	11	3	목요일	45	0	2026-05-13 10:16:29.780
20161104	2016-11-04	2016	4	11	11	4	금요일	45	0	2026-05-13 10:16:29.780
20161105	2016-11-05	2016	4	11	11	5	토요일	45	0	2026-05-13 10:16:29.780
20161106	2016-11-06	2016	4	11	11	6	일요일	46	0	2026-05-13 10:16:29.780
20161107	2016-11-07	2016	4	11	11	7	월요일	46	0	2026-05-13 10:16:29.780
20161108	2016-11-08	2016	4	11	11	8	화요일	46	0	2026-05-13 10:16:29.780
20161109	2016-11-09	2016	4	11	11	9	수요일	46	0	2026-05-13 10:16:29.780
20161110	2016-11-10	2016	4	11	11	10	목요일	46	0	2026-05-13 10:16:29.780
20161111	2016-11-11	2016	4	11	11	11	금요일	46	0	2026-05-13 10:16:29.780
20161112	2016-11-12	2016	4	11	11	12	토요일	46	0	2026-05-13 10:16:29.780
20161113	2016-11-13	2016	4	11	11	13	일요일	47	0	2026-05-13 10:16:29.780
20161114	2016-11-14	2016	4	11	11	14	월요일	47	0	2026-05-13 10:16:29.780
20161115	2016-11-15	2016	4	11	11	15	화요일	47	0	2026-05-13 10:16:29.780
20161116	2016-11-16	2016	4	11	11	16	수요일	47	0	2026-05-13 10:16:29.780
20161117	2016-11-17	2016	4	11	11	17	목요일	47	0	2026-05-13 10:16:29.780
20161118	2016-11-18	2016	4	11	11	18	금요일	47	0	2026-05-13 10:16:29.780
20161119	2016-11-19	2016	4	11	11	19	토요일	47	0	2026-05-13 10:16:29.780
20161120	2016-11-20	2016	4	11	11	20	일요일	48	0	2026-05-13 10:16:29.780
20161121	2016-11-21	2016	4	11	11	21	월요일	48	0	2026-05-13 10:16:29.780
20161122	2016-11-22	2016	4	11	11	22	화요일	48	0	2026-05-13 10:16:29.780
20161123	2016-11-23	2016	4	11	11	23	수요일	48	0	2026-05-13 10:16:29.780
20161124	2016-11-24	2016	4	11	11	24	목요일	48	0	2026-05-13 10:16:29.780
20161125	2016-11-25	2016	4	11	11	25	금요일	48	0	2026-05-13 10:16:29.780
20161126	2016-11-26	2016	4	11	11	26	토요일	48	0	2026-05-13 10:16:29.780
20161127	2016-11-27	2016	4	11	11	27	일요일	49	0	2026-05-13 10:16:29.780
20161128	2016-11-28	2016	4	11	11	28	월요일	49	0	2026-05-13 10:16:29.780
20161129	2016-11-29	2016	4	11	11	29	화요일	49	0	2026-05-13 10:16:29.780
20161130	2016-11-30	2016	4	11	11	30	수요일	49	0	2026-05-13 10:16:29.780
20161201	2016-12-01	2016	4	12	12	1	목요일	49	0	2026-05-13 10:16:29.780
20161202	2016-12-02	2016	4	12	12	2	금요일	49	0	2026-05-13 10:16:29.780
20161203	2016-12-03	2016	4	12	12	3	토요일	49	0	2026-05-13 10:16:29.780
20161204	2016-12-04	2016	4	12	12	4	일요일	50	0	2026-05-13 10:16:29.780
20161205	2016-12-05	2016	4	12	12	5	월요일	50	0	2026-05-13 10:16:29.780
20161206	2016-12-06	2016	4	12	12	6	화요일	50	0	2026-05-13 10:16:29.780
20161207	2016-12-07	2016	4	12	12	7	수요일	50	0	2026-05-13 10:16:29.780
20161208	2016-12-08	2016	4	12	12	8	목요일	50	0	2026-05-13 10:16:29.780
20161209	2016-12-09	2016	4	12	12	9	금요일	50	0	2026-05-13 10:16:29.780
20161210	2016-12-10	2016	4	12	12	10	토요일	50	0	2026-05-13 10:16:29.780
20161211	2016-12-11	2016	4	12	12	11	일요일	51	0	2026-05-13 10:16:29.780
20161212	2016-12-12	2016	4	12	12	12	월요일	51	0	2026-05-13 10:16:29.780
20161213	2016-12-13	2016	4	12	12	13	화요일	51	0	2026-05-13 10:16:29.780
20161214	2016-12-14	2016	4	12	12	14	수요일	51	0	2026-05-13 10:16:29.780
20161215	2016-12-15	2016	4	12	12	15	목요일	51	0	2026-05-13 10:16:29.780
20161216	2016-12-16	2016	4	12	12	16	금요일	51	0	2026-05-13 10:16:29.780
20161217	2016-12-17	2016	4	12	12	17	토요일	51	0	2026-05-13 10:16:29.780
20161218	2016-12-18	2016	4	12	12	18	일요일	52	0	2026-05-13 10:16:29.780
20161219	2016-12-19	2016	4	12	12	19	월요일	52	0	2026-05-13 10:16:29.780
20161220	2016-12-20	2016	4	12	12	20	화요일	52	0	2026-05-13 10:16:29.780
20161221	2016-12-21	2016	4	12	12	21	수요일	52	0	2026-05-13 10:16:29.780
20161222	2016-12-22	2016	4	12	12	22	목요일	52	0	2026-05-13 10:16:29.780
20161223	2016-12-23	2016	4	12	12	23	금요일	52	0	2026-05-13 10:16:29.780
20161224	2016-12-24	2016	4	12	12	24	토요일	52	0	2026-05-13 10:16:29.780
20161225	2016-12-25	2016	4	12	12	25	일요일	53	0	2026-05-13 10:16:29.780
20161226	2016-12-26	2016	4	12	12	26	월요일	53	0	2026-05-13 10:16:29.780
20161227	2016-12-27	2016	4	12	12	27	화요일	53	0	2026-05-13 10:16:29.780
20161228	2016-12-28	2016	4	12	12	28	수요일	53	0	2026-05-13 10:16:29.780
20161229	2016-12-29	2016	4	12	12	29	목요일	53	0	2026-05-13 10:16:29.780
20161230	2016-12-30	2016	4	12	12	30	금요일	53	0	2026-05-13 10:16:29.780
20161231	2016-12-31	2016	4	12	12	31	토요일	53	0	2026-05-13 10:16:29.780
20170101	2017-01-01	2017	1	1	01	1	일요일	1	0	2026-05-13 10:16:29.780
20170102	2017-01-02	2017	1	1	01	2	월요일	1	0	2026-05-13 10:16:29.780
20170103	2017-01-03	2017	1	1	01	3	화요일	1	0	2026-05-13 10:16:29.780
20170104	2017-01-04	2017	1	1	01	4	수요일	1	0	2026-05-13 10:16:29.780
20170105	2017-01-05	2017	1	1	01	5	목요일	1	0	2026-05-13 10:16:29.780
20170106	2017-01-06	2017	1	1	01	6	금요일	1	0	2026-05-13 10:16:29.780
20170107	2017-01-07	2017	1	1	01	7	토요일	1	0	2026-05-13 10:16:29.780
20170108	2017-01-08	2017	1	1	01	8	일요일	2	0	2026-05-13 10:16:29.780
20170109	2017-01-09	2017	1	1	01	9	월요일	2	0	2026-05-13 10:16:29.780
20170110	2017-01-10	2017	1	1	01	10	화요일	2	0	2026-05-13 10:16:29.780
20170111	2017-01-11	2017	1	1	01	11	수요일	2	0	2026-05-13 10:16:29.780
20170112	2017-01-12	2017	1	1	01	12	목요일	2	0	2026-05-13 10:16:29.780
20170113	2017-01-13	2017	1	1	01	13	금요일	2	0	2026-05-13 10:16:29.780
20170114	2017-01-14	2017	1	1	01	14	토요일	2	0	2026-05-13 10:16:29.780
20170115	2017-01-15	2017	1	1	01	15	일요일	3	0	2026-05-13 10:16:29.780
20170116	2017-01-16	2017	1	1	01	16	월요일	3	0	2026-05-13 10:16:29.780
20170117	2017-01-17	2017	1	1	01	17	화요일	3	0	2026-05-13 10:16:29.780
20170118	2017-01-18	2017	1	1	01	18	수요일	3	0	2026-05-13 10:16:29.780
20170119	2017-01-19	2017	1	1	01	19	목요일	3	0	2026-05-13 10:16:29.780
20170120	2017-01-20	2017	1	1	01	20	금요일	3	0	2026-05-13 10:16:29.780
20170121	2017-01-21	2017	1	1	01	21	토요일	3	0	2026-05-13 10:16:29.780
20170122	2017-01-22	2017	1	1	01	22	일요일	4	0	2026-05-13 10:16:29.780
20170123	2017-01-23	2017	1	1	01	23	월요일	4	0	2026-05-13 10:16:29.780
20170124	2017-01-24	2017	1	1	01	24	화요일	4	0	2026-05-13 10:16:29.780
20170125	2017-01-25	2017	1	1	01	25	수요일	4	0	2026-05-13 10:16:29.780
20170126	2017-01-26	2017	1	1	01	26	목요일	4	0	2026-05-13 10:16:29.780
20170127	2017-01-27	2017	1	1	01	27	금요일	4	0	2026-05-13 10:16:29.780
20170128	2017-01-28	2017	1	1	01	28	토요일	4	0	2026-05-13 10:16:29.780
20170129	2017-01-29	2017	1	1	01	29	일요일	5	0	2026-05-13 10:16:29.780
20170130	2017-01-30	2017	1	1	01	30	월요일	5	0	2026-05-13 10:16:29.780
20170131	2017-01-31	2017	1	1	01	31	화요일	5	0	2026-05-13 10:16:29.780
20170201	2017-02-01	2017	1	2	02	1	수요일	5	0	2026-05-13 10:16:29.780
20170202	2017-02-02	2017	1	2	02	2	목요일	5	0	2026-05-13 10:16:29.780
20170203	2017-02-03	2017	1	2	02	3	금요일	5	0	2026-05-13 10:16:29.780
20170204	2017-02-04	2017	1	2	02	4	토요일	5	0	2026-05-13 10:16:29.780
20170205	2017-02-05	2017	1	2	02	5	일요일	6	0	2026-05-13 10:16:29.780
20170206	2017-02-06	2017	1	2	02	6	월요일	6	0	2026-05-13 10:16:29.780
20170207	2017-02-07	2017	1	2	02	7	화요일	6	0	2026-05-13 10:16:29.780
20170208	2017-02-08	2017	1	2	02	8	수요일	6	0	2026-05-13 10:16:29.780
20170209	2017-02-09	2017	1	2	02	9	목요일	6	0	2026-05-13 10:16:29.780
20170210	2017-02-10	2017	1	2	02	10	금요일	6	0	2026-05-13 10:16:29.780
20170211	2017-02-11	2017	1	2	02	11	토요일	6	0	2026-05-13 10:16:29.780
20170212	2017-02-12	2017	1	2	02	12	일요일	7	0	2026-05-13 10:16:29.780
20170213	2017-02-13	2017	1	2	02	13	월요일	7	0	2026-05-13 10:16:29.780
20170214	2017-02-14	2017	1	2	02	14	화요일	7	0	2026-05-13 10:16:29.780
20170215	2017-02-15	2017	1	2	02	15	수요일	7	0	2026-05-13 10:16:29.780
20170216	2017-02-16	2017	1	2	02	16	목요일	7	0	2026-05-13 10:16:29.780
20170217	2017-02-17	2017	1	2	02	17	금요일	7	0	2026-05-13 10:16:29.780
20170218	2017-02-18	2017	1	2	02	18	토요일	7	0	2026-05-13 10:16:29.780
20170219	2017-02-19	2017	1	2	02	19	일요일	8	0	2026-05-13 10:16:29.780
20170220	2017-02-20	2017	1	2	02	20	월요일	8	0	2026-05-13 10:16:29.780
20170221	2017-02-21	2017	1	2	02	21	화요일	8	0	2026-05-13 10:16:29.780
20170222	2017-02-22	2017	1	2	02	22	수요일	8	0	2026-05-13 10:16:29.780
20170223	2017-02-23	2017	1	2	02	23	목요일	8	0	2026-05-13 10:16:29.780
20170224	2017-02-24	2017	1	2	02	24	금요일	8	0	2026-05-13 10:16:29.780
20170225	2017-02-25	2017	1	2	02	25	토요일	8	0	2026-05-13 10:16:29.780
20170226	2017-02-26	2017	1	2	02	26	일요일	9	0	2026-05-13 10:16:29.780
20170227	2017-02-27	2017	1	2	02	27	월요일	9	0	2026-05-13 10:16:29.780
20170228	2017-02-28	2017	1	2	02	28	화요일	9	0	2026-05-13 10:16:29.780
20170301	2017-03-01	2017	1	3	03	1	수요일	9	0	2026-05-13 10:16:29.780
20170302	2017-03-02	2017	1	3	03	2	목요일	9	0	2026-05-13 10:16:29.780
20170303	2017-03-03	2017	1	3	03	3	금요일	9	0	2026-05-13 10:16:29.780
20170304	2017-03-04	2017	1	3	03	4	토요일	9	0	2026-05-13 10:16:29.780
20170305	2017-03-05	2017	1	3	03	5	일요일	10	0	2026-05-13 10:16:29.780
20170306	2017-03-06	2017	1	3	03	6	월요일	10	0	2026-05-13 10:16:29.780
20170307	2017-03-07	2017	1	3	03	7	화요일	10	0	2026-05-13 10:16:29.780
20170308	2017-03-08	2017	1	3	03	8	수요일	10	0	2026-05-13 10:16:29.780
20170309	2017-03-09	2017	1	3	03	9	목요일	10	0	2026-05-13 10:16:29.780
20170310	2017-03-10	2017	1	3	03	10	금요일	10	0	2026-05-13 10:16:29.780
20170311	2017-03-11	2017	1	3	03	11	토요일	10	0	2026-05-13 10:16:29.780
20170312	2017-03-12	2017	1	3	03	12	일요일	11	0	2026-05-13 10:16:29.780
20170313	2017-03-13	2017	1	3	03	13	월요일	11	0	2026-05-13 10:16:29.780
20170314	2017-03-14	2017	1	3	03	14	화요일	11	0	2026-05-13 10:16:29.780
20170315	2017-03-15	2017	1	3	03	15	수요일	11	0	2026-05-13 10:16:29.780
20170316	2017-03-16	2017	1	3	03	16	목요일	11	0	2026-05-13 10:16:29.780
20170317	2017-03-17	2017	1	3	03	17	금요일	11	0	2026-05-13 10:16:29.780
20170318	2017-03-18	2017	1	3	03	18	토요일	11	0	2026-05-13 10:16:29.780
20170319	2017-03-19	2017	1	3	03	19	일요일	12	0	2026-05-13 10:16:29.780
20170320	2017-03-20	2017	1	3	03	20	월요일	12	0	2026-05-13 10:16:29.780
20170321	2017-03-21	2017	1	3	03	21	화요일	12	0	2026-05-13 10:16:29.780
20170322	2017-03-22	2017	1	3	03	22	수요일	12	0	2026-05-13 10:16:29.780
20170323	2017-03-23	2017	1	3	03	23	목요일	12	0	2026-05-13 10:16:29.780
20170324	2017-03-24	2017	1	3	03	24	금요일	12	0	2026-05-13 10:16:29.780
20170325	2017-03-25	2017	1	3	03	25	토요일	12	0	2026-05-13 10:16:29.780
20170326	2017-03-26	2017	1	3	03	26	일요일	13	0	2026-05-13 10:16:29.780
20170327	2017-03-27	2017	1	3	03	27	월요일	13	0	2026-05-13 10:16:29.780
20170328	2017-03-28	2017	1	3	03	28	화요일	13	0	2026-05-13 10:16:29.780
20170329	2017-03-29	2017	1	3	03	29	수요일	13	0	2026-05-13 10:16:29.780
20170330	2017-03-30	2017	1	3	03	30	목요일	13	0	2026-05-13 10:16:29.780
20170331	2017-03-31	2017	1	3	03	31	금요일	13	0	2026-05-13 10:16:29.780
20170401	2017-04-01	2017	2	4	04	1	토요일	13	0	2026-05-13 10:16:29.780
20170402	2017-04-02	2017	2	4	04	2	일요일	14	0	2026-05-13 10:16:29.780
20170403	2017-04-03	2017	2	4	04	3	월요일	14	0	2026-05-13 10:16:29.780
20170404	2017-04-04	2017	2	4	04	4	화요일	14	0	2026-05-13 10:16:29.780
20170405	2017-04-05	2017	2	4	04	5	수요일	14	0	2026-05-13 10:16:29.780
20170406	2017-04-06	2017	2	4	04	6	목요일	14	0	2026-05-13 10:16:29.780
20170407	2017-04-07	2017	2	4	04	7	금요일	14	0	2026-05-13 10:16:29.780
20170408	2017-04-08	2017	2	4	04	8	토요일	14	0	2026-05-13 10:16:29.780
20170409	2017-04-09	2017	2	4	04	9	일요일	15	0	2026-05-13 10:16:29.780
20170410	2017-04-10	2017	2	4	04	10	월요일	15	0	2026-05-13 10:16:29.780
20170411	2017-04-11	2017	2	4	04	11	화요일	15	0	2026-05-13 10:16:29.780
20170412	2017-04-12	2017	2	4	04	12	수요일	15	0	2026-05-13 10:16:29.780
20170413	2017-04-13	2017	2	4	04	13	목요일	15	0	2026-05-13 10:16:29.780
20170414	2017-04-14	2017	2	4	04	14	금요일	15	0	2026-05-13 10:16:29.780
20170415	2017-04-15	2017	2	4	04	15	토요일	15	0	2026-05-13 10:16:29.780
20170416	2017-04-16	2017	2	4	04	16	일요일	16	0	2026-05-13 10:16:29.780
20170417	2017-04-17	2017	2	4	04	17	월요일	16	0	2026-05-13 10:16:29.780
20170418	2017-04-18	2017	2	4	04	18	화요일	16	0	2026-05-13 10:16:29.780
20170419	2017-04-19	2017	2	4	04	19	수요일	16	0	2026-05-13 10:16:29.780
20170420	2017-04-20	2017	2	4	04	20	목요일	16	0	2026-05-13 10:16:29.780
20170421	2017-04-21	2017	2	4	04	21	금요일	16	0	2026-05-13 10:16:29.780
20170422	2017-04-22	2017	2	4	04	22	토요일	16	0	2026-05-13 10:16:29.780
20170423	2017-04-23	2017	2	4	04	23	일요일	17	0	2026-05-13 10:16:29.780
20170424	2017-04-24	2017	2	4	04	24	월요일	17	0	2026-05-13 10:16:29.780
20170425	2017-04-25	2017	2	4	04	25	화요일	17	0	2026-05-13 10:16:29.780
20170426	2017-04-26	2017	2	4	04	26	수요일	17	0	2026-05-13 10:16:29.780
20170427	2017-04-27	2017	2	4	04	27	목요일	17	0	2026-05-13 10:16:29.780
20170428	2017-04-28	2017	2	4	04	28	금요일	17	0	2026-05-13 10:16:29.780
20170429	2017-04-29	2017	2	4	04	29	토요일	17	0	2026-05-13 10:16:29.780
20170430	2017-04-30	2017	2	4	04	30	일요일	18	0	2026-05-13 10:16:29.780
20170501	2017-05-01	2017	2	5	05	1	월요일	18	0	2026-05-13 10:16:29.780
20170502	2017-05-02	2017	2	5	05	2	화요일	18	0	2026-05-13 10:16:29.780
20170503	2017-05-03	2017	2	5	05	3	수요일	18	0	2026-05-13 10:16:29.780
20170504	2017-05-04	2017	2	5	05	4	목요일	18	0	2026-05-13 10:16:29.780
20170505	2017-05-05	2017	2	5	05	5	금요일	18	0	2026-05-13 10:16:29.780
20170506	2017-05-06	2017	2	5	05	6	토요일	18	0	2026-05-13 10:16:29.780
20170507	2017-05-07	2017	2	5	05	7	일요일	19	0	2026-05-13 10:16:29.780
20170508	2017-05-08	2017	2	5	05	8	월요일	19	0	2026-05-13 10:16:29.780
20170509	2017-05-09	2017	2	5	05	9	화요일	19	0	2026-05-13 10:16:29.780
20170510	2017-05-10	2017	2	5	05	10	수요일	19	0	2026-05-13 10:16:29.780
20170511	2017-05-11	2017	2	5	05	11	목요일	19	0	2026-05-13 10:16:29.780
20170512	2017-05-12	2017	2	5	05	12	금요일	19	0	2026-05-13 10:16:29.780
20170513	2017-05-13	2017	2	5	05	13	토요일	19	0	2026-05-13 10:16:29.780
20170514	2017-05-14	2017	2	5	05	14	일요일	20	0	2026-05-13 10:16:29.780
20170515	2017-05-15	2017	2	5	05	15	월요일	20	0	2026-05-13 10:16:29.780
20170516	2017-05-16	2017	2	5	05	16	화요일	20	0	2026-05-13 10:16:29.780
20170517	2017-05-17	2017	2	5	05	17	수요일	20	0	2026-05-13 10:16:29.780
20170518	2017-05-18	2017	2	5	05	18	목요일	20	0	2026-05-13 10:16:29.780
20170519	2017-05-19	2017	2	5	05	19	금요일	20	0	2026-05-13 10:16:29.780
20170520	2017-05-20	2017	2	5	05	20	토요일	20	0	2026-05-13 10:16:29.780
20170521	2017-05-21	2017	2	5	05	21	일요일	21	0	2026-05-13 10:16:29.780
20170522	2017-05-22	2017	2	5	05	22	월요일	21	0	2026-05-13 10:16:29.780
20170523	2017-05-23	2017	2	5	05	23	화요일	21	0	2026-05-13 10:16:29.780
20170524	2017-05-24	2017	2	5	05	24	수요일	21	0	2026-05-13 10:16:29.780
20170525	2017-05-25	2017	2	5	05	25	목요일	21	0	2026-05-13 10:16:29.780
20170526	2017-05-26	2017	2	5	05	26	금요일	21	0	2026-05-13 10:16:29.780
20170527	2017-05-27	2017	2	5	05	27	토요일	21	0	2026-05-13 10:16:29.780
20170528	2017-05-28	2017	2	5	05	28	일요일	22	0	2026-05-13 10:16:29.780
20170529	2017-05-29	2017	2	5	05	29	월요일	22	0	2026-05-13 10:16:29.780
20170530	2017-05-30	2017	2	5	05	30	화요일	22	0	2026-05-13 10:16:29.780
20170531	2017-05-31	2017	2	5	05	31	수요일	22	0	2026-05-13 10:16:29.780
20170601	2017-06-01	2017	2	6	06	1	목요일	22	0	2026-05-13 10:16:29.780
20170602	2017-06-02	2017	2	6	06	2	금요일	22	0	2026-05-13 10:16:29.780
20170603	2017-06-03	2017	2	6	06	3	토요일	22	0	2026-05-13 10:16:29.780
20170604	2017-06-04	2017	2	6	06	4	일요일	23	0	2026-05-13 10:16:29.780
20170605	2017-06-05	2017	2	6	06	5	월요일	23	0	2026-05-13 10:16:29.780
20170606	2017-06-06	2017	2	6	06	6	화요일	23	0	2026-05-13 10:16:29.780
20170607	2017-06-07	2017	2	6	06	7	수요일	23	0	2026-05-13 10:16:29.780
20170608	2017-06-08	2017	2	6	06	8	목요일	23	0	2026-05-13 10:16:29.780
20170609	2017-06-09	2017	2	6	06	9	금요일	23	0	2026-05-13 10:16:29.780
20170610	2017-06-10	2017	2	6	06	10	토요일	23	0	2026-05-13 10:16:29.780
20170611	2017-06-11	2017	2	6	06	11	일요일	24	0	2026-05-13 10:16:29.780
20170612	2017-06-12	2017	2	6	06	12	월요일	24	0	2026-05-13 10:16:29.780
20170613	2017-06-13	2017	2	6	06	13	화요일	24	0	2026-05-13 10:16:29.780
20170614	2017-06-14	2017	2	6	06	14	수요일	24	0	2026-05-13 10:16:29.780
20170615	2017-06-15	2017	2	6	06	15	목요일	24	0	2026-05-13 10:16:29.780
20170616	2017-06-16	2017	2	6	06	16	금요일	24	0	2026-05-13 10:16:29.780
20170617	2017-06-17	2017	2	6	06	17	토요일	24	0	2026-05-13 10:16:29.780
20170618	2017-06-18	2017	2	6	06	18	일요일	25	0	2026-05-13 10:16:29.780
20170619	2017-06-19	2017	2	6	06	19	월요일	25	0	2026-05-13 10:16:29.780
20170620	2017-06-20	2017	2	6	06	20	화요일	25	0	2026-05-13 10:16:29.780
20170621	2017-06-21	2017	2	6	06	21	수요일	25	0	2026-05-13 10:16:29.780
20170622	2017-06-22	2017	2	6	06	22	목요일	25	0	2026-05-13 10:16:29.780
20170623	2017-06-23	2017	2	6	06	23	금요일	25	0	2026-05-13 10:16:29.780
20170624	2017-06-24	2017	2	6	06	24	토요일	25	0	2026-05-13 10:16:29.780
20170625	2017-06-25	2017	2	6	06	25	일요일	26	0	2026-05-13 10:16:29.780
20170626	2017-06-26	2017	2	6	06	26	월요일	26	0	2026-05-13 10:16:29.780
20170627	2017-06-27	2017	2	6	06	27	화요일	26	0	2026-05-13 10:16:29.780
20170628	2017-06-28	2017	2	6	06	28	수요일	26	0	2026-05-13 10:16:29.780
20170629	2017-06-29	2017	2	6	06	29	목요일	26	0	2026-05-13 10:16:29.780
20170630	2017-06-30	2017	2	6	06	30	금요일	26	0	2026-05-13 10:16:29.780
20170701	2017-07-01	2017	3	7	07	1	토요일	26	0	2026-05-13 10:16:29.780
20170702	2017-07-02	2017	3	7	07	2	일요일	27	0	2026-05-13 10:16:29.780
20170703	2017-07-03	2017	3	7	07	3	월요일	27	0	2026-05-13 10:16:29.780
20170704	2017-07-04	2017	3	7	07	4	화요일	27	0	2026-05-13 10:16:29.780
20170705	2017-07-05	2017	3	7	07	5	수요일	27	0	2026-05-13 10:16:29.780
20170706	2017-07-06	2017	3	7	07	6	목요일	27	0	2026-05-13 10:16:29.780
20170707	2017-07-07	2017	3	7	07	7	금요일	27	0	2026-05-13 10:16:29.780
20170708	2017-07-08	2017	3	7	07	8	토요일	27	0	2026-05-13 10:16:29.780
20170709	2017-07-09	2017	3	7	07	9	일요일	28	0	2026-05-13 10:16:29.780
20170710	2017-07-10	2017	3	7	07	10	월요일	28	0	2026-05-13 10:16:29.780
20170711	2017-07-11	2017	3	7	07	11	화요일	28	0	2026-05-13 10:16:29.780
20170712	2017-07-12	2017	3	7	07	12	수요일	28	0	2026-05-13 10:16:29.780
20170713	2017-07-13	2017	3	7	07	13	목요일	28	0	2026-05-13 10:16:29.780
20170714	2017-07-14	2017	3	7	07	14	금요일	28	0	2026-05-13 10:16:29.780
20170715	2017-07-15	2017	3	7	07	15	토요일	28	0	2026-05-13 10:16:29.780
20170716	2017-07-16	2017	3	7	07	16	일요일	29	0	2026-05-13 10:16:29.780
20170717	2017-07-17	2017	3	7	07	17	월요일	29	0	2026-05-13 10:16:29.780
20170718	2017-07-18	2017	3	7	07	18	화요일	29	0	2026-05-13 10:16:29.780
20170719	2017-07-19	2017	3	7	07	19	수요일	29	0	2026-05-13 10:16:29.780
20170720	2017-07-20	2017	3	7	07	20	목요일	29	0	2026-05-13 10:16:29.780
20170721	2017-07-21	2017	3	7	07	21	금요일	29	0	2026-05-13 10:16:29.780
20170722	2017-07-22	2017	3	7	07	22	토요일	29	0	2026-05-13 10:16:29.780
20170723	2017-07-23	2017	3	7	07	23	일요일	30	0	2026-05-13 10:16:29.780
20170724	2017-07-24	2017	3	7	07	24	월요일	30	0	2026-05-13 10:16:29.780
20170725	2017-07-25	2017	3	7	07	25	화요일	30	0	2026-05-13 10:16:29.780
20170726	2017-07-26	2017	3	7	07	26	수요일	30	0	2026-05-13 10:16:29.780
20170727	2017-07-27	2017	3	7	07	27	목요일	30	0	2026-05-13 10:16:29.780
20170728	2017-07-28	2017	3	7	07	28	금요일	30	0	2026-05-13 10:16:29.780
20170729	2017-07-29	2017	3	7	07	29	토요일	30	0	2026-05-13 10:16:29.780
20170730	2017-07-30	2017	3	7	07	30	일요일	31	0	2026-05-13 10:16:29.780
20170731	2017-07-31	2017	3	7	07	31	월요일	31	0	2026-05-13 10:16:29.780
20170801	2017-08-01	2017	3	8	08	1	화요일	31	0	2026-05-13 10:16:29.780
20170802	2017-08-02	2017	3	8	08	2	수요일	31	0	2026-05-13 10:16:29.780
20170803	2017-08-03	2017	3	8	08	3	목요일	31	0	2026-05-13 10:16:29.780
20170804	2017-08-04	2017	3	8	08	4	금요일	31	0	2026-05-13 10:16:29.780
20170805	2017-08-05	2017	3	8	08	5	토요일	31	0	2026-05-13 10:16:29.780
20170806	2017-08-06	2017	3	8	08	6	일요일	32	0	2026-05-13 10:16:29.780
20170807	2017-08-07	2017	3	8	08	7	월요일	32	0	2026-05-13 10:16:29.780
20170808	2017-08-08	2017	3	8	08	8	화요일	32	0	2026-05-13 10:16:29.780
20170809	2017-08-09	2017	3	8	08	9	수요일	32	0	2026-05-13 10:16:29.780
20170810	2017-08-10	2017	3	8	08	10	목요일	32	0	2026-05-13 10:16:29.780
20170811	2017-08-11	2017	3	8	08	11	금요일	32	0	2026-05-13 10:16:29.780
20170812	2017-08-12	2017	3	8	08	12	토요일	32	0	2026-05-13 10:16:29.780
20170813	2017-08-13	2017	3	8	08	13	일요일	33	0	2026-05-13 10:16:29.780
20170814	2017-08-14	2017	3	8	08	14	월요일	33	0	2026-05-13 10:16:29.780
20170815	2017-08-15	2017	3	8	08	15	화요일	33	0	2026-05-13 10:16:29.780
20170816	2017-08-16	2017	3	8	08	16	수요일	33	0	2026-05-13 10:16:29.780
20170817	2017-08-17	2017	3	8	08	17	목요일	33	0	2026-05-13 10:16:29.780
20170818	2017-08-18	2017	3	8	08	18	금요일	33	0	2026-05-13 10:16:29.780
20170819	2017-08-19	2017	3	8	08	19	토요일	33	0	2026-05-13 10:16:29.780
20170820	2017-08-20	2017	3	8	08	20	일요일	34	0	2026-05-13 10:16:29.780
20170821	2017-08-21	2017	3	8	08	21	월요일	34	0	2026-05-13 10:16:29.780
20170822	2017-08-22	2017	3	8	08	22	화요일	34	0	2026-05-13 10:16:29.780
20170823	2017-08-23	2017	3	8	08	23	수요일	34	0	2026-05-13 10:16:29.780
20170824	2017-08-24	2017	3	8	08	24	목요일	34	0	2026-05-13 10:16:29.780
20170825	2017-08-25	2017	3	8	08	25	금요일	34	0	2026-05-13 10:16:29.780
20170826	2017-08-26	2017	3	8	08	26	토요일	34	0	2026-05-13 10:16:29.780
20170827	2017-08-27	2017	3	8	08	27	일요일	35	0	2026-05-13 10:16:29.780
20170828	2017-08-28	2017	3	8	08	28	월요일	35	0	2026-05-13 10:16:29.780
20170829	2017-08-29	2017	3	8	08	29	화요일	35	0	2026-05-13 10:16:29.780
20170830	2017-08-30	2017	3	8	08	30	수요일	35	0	2026-05-13 10:16:29.780
20170831	2017-08-31	2017	3	8	08	31	목요일	35	0	2026-05-13 10:16:29.780
20170901	2017-09-01	2017	3	9	09	1	금요일	35	0	2026-05-13 10:16:29.780
20170902	2017-09-02	2017	3	9	09	2	토요일	35	0	2026-05-13 10:16:29.780
20170903	2017-09-03	2017	3	9	09	3	일요일	36	0	2026-05-13 10:16:29.780
20170904	2017-09-04	2017	3	9	09	4	월요일	36	0	2026-05-13 10:16:29.780
20170905	2017-09-05	2017	3	9	09	5	화요일	36	0	2026-05-13 10:16:29.780
